"dgns_cd","longdesc","shortdesc","version","fyear"
"72210","Displacement of lumbar intervertebral disc without myelopathy","Lumbar disc displacement",32,2015
"72211","Displacement of thoracic intervertebral disc without myelopathy","Thoracic disc displacmnt",32,2015
"7222","Displacement of intervertebral disc, site unspecified, without myelopathy","Disc displacement NOS",32,2015
"72230","Schmorl's nodes, unspecified region","Schmorl's nodes NOS",32,2015
"72231","Schmorl's nodes, thoracic region","Schmorls node-thoracic",32,2015
"72232","Schmorl's nodes, lumbar region","Schmorls node-lumbar",32,2015
"72239","Schmorl's nodes, other region","Schmorls node-region NEC",32,2015
"7224","Degeneration of cervical intervertebral disc","Cervical disc degen",32,2015
"72251","Degeneration of thoracic or thoracolumbar intervertebral disc","Thoracic disc degen",32,2015
"72252","Degeneration of lumbar or lumbosacral intervertebral disc","Lumb/lumbosac disc degen",32,2015
"7226","Degeneration of intervertebral disc, site unspecified","Disc degeneration NOS",32,2015
"72270","Intervertebral disc disorder with myelopathy, unspecified region","Disc dis w myelopath NOS",32,2015
"72271","Intervertebral disc disorder with myelopathy, cervical region","Cerv disc dis w myelopat",32,2015
"72272","Intervertebral disc disorder with myelopathy, thoracic region","Thor disc dis w myelopat",32,2015
"72273","Intervertebral disc disorder with myelopathy, lumbar region","Lumb disc dis w myelopat",32,2015
"72280","Postlaminectomy syndrome, unspecified region","Postlaminectomy synd NOS",32,2015
"72281","Postlaminectomy syndrome, cervical region","Postlaminect synd-cerv",32,2015
"72282","Postlaminectomy syndrome, thoracic region","Postlaminect synd-thorac",32,2015
"72283","Postlaminectomy syndrome, lumbar region","Postlaminect synd-lumbar",32,2015
"72290","Other and unspecified disc disorder, unspecified region","Disc dis NEC/NOS-unspec",32,2015
"72291","Other and unspecified disc disorder, cervical region","Disc dis NEC/NOS-cerv",32,2015
"72292","Other and unspecified disc disorder, thoracic region","Disc dis NEC/NOS-thorac",32,2015
"72293","Other and unspecified disc disorder, lumbar region","Disc dis NEC/NOS-lumbar",32,2015
"7230","Spinal stenosis in cervical region","Cervical spinal stenosis",32,2015
"7231","Cervicalgia","Cervicalgia",32,2015
"7232","Cervicocranial syndrome","Cervicocranial syndrome",32,2015
"7233","Cervicobrachial syndrome (diffuse)","Cervicobrachial syndrome",32,2015
"7234","Brachial neuritis or radiculitis NOS","Brachial neuritis NOS",32,2015
"7235","Torticollis, unspecified","Torticollis NOS",32,2015
"7236","Panniculitis specified as affecting neck","Panniculitis of neck",32,2015
"7237","Ossification of posterior longitudinal ligament in cervical region","Ossification cerv lig",32,2015
"7238","Other syndromes affecting cervical region","Cervical syndrome NEC",32,2015
"7239","Unspecified musculoskeletal disorders and symptoms referable to neck","Neck disorder/sympt NOS",32,2015
"72400","Spinal stenosis, unspecified region","Spinal stenosis NOS",32,2015
"72401","Spinal stenosis, thoracic region","Spinal stenosis-thoracic",32,2015
"72402","Spinal stenosis, lumbar region, without neurogenic claudication","Spin sten,lumbr wo claud",32,2015
"72403","Spinal stenosis, lumbar region, with neurogenic claudication","Spin sten,lumbr w claud",32,2015
"72409","Spinal stenosis, other region","Spinal stenosis-oth site",32,2015
"7241","Pain in thoracic spine","Pain in thoracic spine",32,2015
"7242","Lumbago","Lumbago",32,2015
"7243","Sciatica","Sciatica",32,2015
"7244","Thoracic or lumbosacral neuritis or radiculitis, unspecified","Lumbosacral neuritis NOS",32,2015
"7245","Backache, unspecified","Backache NOS",32,2015
"7246","Disorders of sacrum","Disorders of sacrum",32,2015
"72470","Unspecified disorder of coccyx","Disorder of coccyx NOS",32,2015
"72471","Hypermobility of coccyx","Hypermobility of coccyx",32,2015
"72479","Other disorders of coccyx","Disorder of coccyx NEC",32,2015
"7248","Other symptoms referable to back","Other back symptoms",32,2015
"7249","Other unspecified back disorders","Back disorder NOS",32,2015
"725","Polymyalgia rheumatica","Polymyalgia rheumatica",32,2015
"7260","Adhesive capsulitis of shoulder","Adhesive capsulit shlder",32,2015
"72610","Disorders of bursae and tendons in shoulder region, unspecified","Rotator cuff synd NOS",32,2015
"72611","Calcifying tendinitis of shoulder","Calcif tendinitis shlder",32,2015
"72612","Bicipital tenosynovitis","Bicipital tenosynovitis",32,2015
"72613","Partial tear of rotator cuff","Partial tear rotatr cuff",32,2015
"72619","Other specified disorders of bursae and tendons in shoulder region","Rotator cuff dis NEC",32,2015
"7262","Other affections of shoulder region, not elsewhere classified","Shoulder region dis NEC",32,2015
"72630","Enthesopathy of elbow, unspecified","Elbow enthesopathy NOS",32,2015
"72631","Medial epicondylitis","Medial epicondylitis",32,2015
"72632","Lateral epicondylitis","Lateral epicondylitis",32,2015
"72633","Olecranon bursitis","Olecranon bursitis",32,2015
"72639","Other enthesopathy of elbow region","Elbow enthesopathy NEC",32,2015
"7264","Enthesopathy of wrist and carpus","Enthesopathy of wrist",32,2015
"7265","Enthesopathy of hip region","Enthesopathy of hip",32,2015
"72660","Enthesopathy of knee, unspecified","Enthesopathy of knee NOS",32,2015
"72661","Pes anserinus tendinitis or bursitis","Pes anserinus tendinitis",32,2015
"72662","Tibial collateral ligament bursitis","Tibial coll lig bursitis",32,2015
"72663","Fibular collateral ligament bursitis","Fibula coll lig bursitis",32,2015
"72664","Patellar tendinitis","Patellar tendinitis",32,2015
"72665","Prepatellar bursitis","Prepatellar bursitis",32,2015
"72669","Other enthesopathy of knee","Enthesopathy of knee NEC",32,2015
"72670","Enthesopathy of ankle and tarsus, unspecified","Ankle enthesopathy NOS",32,2015
"72671","Achilles bursitis or tendinitis","Achilles tendinitis",32,2015
"72672","Tibialis tendinitis","Tibialis tendinitis",32,2015
"72673","Calcaneal spur","Calcaneal spur",32,2015
"72679","Other enthesopathy of ankle and tarsus","Ankle enthesopathy NEC",32,2015
"7268","Other peripheral enthesopathies","Periph enthesopathy NEC",32,2015
"72690","Enthesopathy of unspecified site","Enthesopathy, site NOS",32,2015
"72691","Exostosis of unspecified site","Exostosis, site NOS",32,2015
"72700","Synovitis and tenosynovitis, unspecified","Synovitis NOS",32,2015
"72701","Synovitis and tenosynovitis in diseases classified elsewhere","Synovitis in oth dis",32,2015
"72702","Giant cell tumor of tendon sheath","Giant cell tumor tendon",32,2015
"72703","Trigger finger (acquired)","Trigger finger",32,2015
"72704","Radial styloid tenosynovitis","Radial styloid tenosynov",32,2015
"72705","Other tenosynovitis of hand and wrist","Tenosynov hand/wrist NEC",32,2015
"72706","Tenosynovitis of foot and ankle","Tenosynovitis foot/ankle",32,2015
"72709","Other synovitis and tenosynovitis","Synovitis NEC",32,2015
"7271","Bunion","Bunion",32,2015
"7272","Specific bursitides often of occupational origin","Occupational bursitis",32,2015
"7273","Other bursitis","Bursitis NEC",32,2015
"72740","Synovial cyst, unspecified","Synovial cyst NOS",32,2015
"72741","Ganglion of joint","Ganglion of joint",32,2015
"72742","Ganglion of tendon sheath","Ganglion of tendon",32,2015
"72743","Ganglion, unspecified","Ganglion NOS",32,2015
"72749","Other ganglion and cyst of synovium, tendon, and bursa","Bursal cyst NEC",32,2015
"72750","Rupture of synovium, unspecified","Rupture of synovium NOS",32,2015
"72751","Synovial cyst of popliteal space","Popliteal synovial cyst",32,2015
"72759","Other rupture of synovium","Rupture of synovium NEC",32,2015
"72760","Nontraumatic rupture of unspecified tendon","Nontraum tendon rupt NOS",32,2015
"72761","Complete rupture of rotator cuff","Rotator cuff rupture",32,2015
"72762","Nontraumatic rupture of tendons of biceps (long head)","Biceps tendon rupture",32,2015
"72763","Nontraumatic rupture of extensor tendons of hand and wrist","Rupt exten tendon hand",32,2015
"72764","Nontraumatic rupture of flexor tendons of hand and wrist","Rupt flexor tendon hand",32,2015
"72765","Nontraumatic rupture of quadriceps tendon","Rupture quadricep tendon",32,2015
"72766","Nontraumatic rupture of patellar tendon","Rupture patellar tendon",32,2015
"72767","Nontraumatic rupture of achilles tendon","Rupture achilles tendon",32,2015
"72768","Nontraumatic rupture of other tendons of foot and ankle","Rupture tendon foot NEC",32,2015
"72769","Nontraumatic rupture of other tendon","Nontraum tendon rupt NEC",32,2015
"72781","Contracture of tendon (sheath)","Contracture of tendon",32,2015
"72782","Calcium deposits in tendon and bursa","Calcium deposit tendon",32,2015
"72783","Plica syndrome","Plica syndrome",32,2015
"72789","Other disorders of synovium, tendon, and bursa","Synov/tend/bursa dis NEC",32,2015
"7279","Unspecified disorder of synovium, tendon, and bursa","Synov/tend/bursa dis NOS",32,2015
"7280","Infective myositis","Infective myositis",32,2015
"72810","Calcification and ossification, unspecified","Muscular calcificat NOS",32,2015
"72811","Progressive myositis ossificans","Prog myositis ossificans",32,2015
"72812","Traumatic myositis ossificans","Traum myositis ossifican",32,2015
"72813","Postoperative heterotopic calcification","Postop heterotopic calc",32,2015
"72819","Other muscular calcification and ossification","Muscular calcificat NEC",32,2015
"7282","Muscular wasting and disuse atrophy, not elsewhere classified","Musc disuse atrophy NEC",32,2015
"7283","Other specific muscle disorders","Muscle disorders NEC",32,2015
"7284","Laxity of ligament","Laxity of ligament",32,2015
"7285","Hypermobility syndrome","Hypermobility syndrome",32,2015
"7286","Contracture of palmar fascia","Contracted palmar fascia",32,2015
"72871","Plantar fascial fibromatosis","Plantar fibromatosis",32,2015
"72879","Other fibromatoses of muscle, ligament, and fascia","Fibromatoses NEC",32,2015
"72881","Interstitial myositis","Interstitial myositis",32,2015
"72882","Foreign body granuloma of muscle","FB granuloma of muscle",32,2015
"72883","Rupture of muscle, nontraumatic","Nontraum muscle rupture",32,2015
"72884","Diastasis of muscle","Diastasis of muscle",32,2015
"72885","Spasm of muscle","Spasm of muscle",32,2015
"72886","Necrotizing fasciitis","Necrotizing fasciitis",32,2015
"72887","Muscle weakness (generalized)","Muscle weakness-general",32,2015
"72888","Rhabdomyolysis","Rhabdomyolysis",32,2015
"72889","Other disorders of muscle, ligament, and fascia","Muscle/ligament dis NEC",32,2015
"7289","Unspecified disorder of muscle, ligament, and fascia","Muscle/ligament dis NOS",32,2015
"7290","Rheumatism, unspecified and fibrositis","Rheumatism NOS",32,2015
"7291","Myalgia and myositis, unspecified","Myalgia and myositis NOS",32,2015
"7292","Neuralgia, neuritis, and radiculitis, unspecified","Neuralgia/neuritis NOS",32,2015
"72930","Panniculitis, unspecified site","Panniculitis, unsp site",32,2015
"72931","Hypertrophy of fat pad, knee","Hypertrophy of fat pad",32,2015
"72939","Panniculitis, other site","Panniculitis, site NEC",32,2015
"7294","Fasciitis, unspecified","Fasciitis NOS",32,2015
"7295","Pain in limb","Pain in limb",32,2015
"7296","Residual foreign body in soft tissue","Old FB in soft tissue",32,2015
"72971","Nontraumatic compartment syndrome of upper extremity","Nontraum comp syn-up ext",32,2015
"72972","Nontraumatic compartment syndrome of lower extremity","Nontraum comp syn-low ex",32,2015
"72973","Nontraumatic compartment syndrome of abdomen","Nontrauma comp syn-abd",32,2015
"72979","Nontraumatic compartment syndrome of other sites","Nontrauma comp syn NEC",32,2015
"72981","Swelling of limb","Swelling of limb",32,2015
"72982","Cramp of limb","Cramp in limb",32,2015
"72989","Other musculoskeletal symptoms referable to limbs","Muscskel sympt limb NEC",32,2015
"72990","Disorders of soft tissue, unspecified","Soft tissue disord NOS",32,2015
"72991","Post-traumatic seroma","Post-traumatic seroma",32,2015
"72992","Nontraumatic hematoma of soft tissue","Nontrauma hema soft tiss",32,2015
"72999","Other disorders of soft tissue","Soft tissue disorder NEC",32,2015
"73000","Acute osteomyelitis, site unspecified","Ac osteomyelitis-unspec",32,2015
"73001","Acute osteomyelitis, shoulder region","Ac osteomyelitis-shlder",32,2015
"73002","Acute osteomyelitis, upper arm","Ac osteomyelitis-up/arm",32,2015
"73003","Acute osteomyelitis, forearm","Ac osteomyelitis-forearm",32,2015
"73004","Acute osteomyelitis, hand","Ac osteomyelitis-hand",32,2015
"73005","Acute osteomyelitis, pelvic region and thigh","Ac osteomyelitis-pelvis",32,2015
"73006","Acute osteomyelitis, lower leg","Ac osteomyelitis-l/leg",32,2015
"73007","Acute osteomyelitis, ankle and foot","Ac osteomyelitis-ankle",32,2015
"73008","Acute osteomyelitis, other specified sites","Ac osteomyelitis NEC",32,2015
"73009","Acute osteomyelitis, multiple sites","Ac osteomyelitis-mult",32,2015
"73010","Chronic osteomyelitis, site unspecified","Chr osteomyelitis-unsp",32,2015
"73011","Chronic osteomyelitis, shoulder region","Chr osteomyelit-shlder",32,2015
"73012","Chronic osteomyelitis, upper arm","Chr osteomyelit-up/arm",32,2015
"73013","Chronic osteomyelitis, forearm","Chr osteomyelit-forearm",32,2015
"73014","Chronic osteomyelitis, hand","Chr osteomyelit-hand",32,2015
"73015","Chronic osteomyelitis, pelvic region and thigh","Chr osteomyelit-pelvis",32,2015
"73016","Chronic osteomyelitis, lower leg","Chr osteomyelit-l/leg",32,2015
"73017","Chronic osteomyelitis, ankle and foot","Chr osteomyelit-ankle",32,2015
"73018","Chronic osteomyelitis, other specified sites","Chr osteomyelit NEC",32,2015
"73019","Chronic osteomyelitis, multiple sites","Chr osteomyelit-mult",32,2015
"73020","Unspecified osteomyelitis, site unspecified","Osteomyelitis NOS-unspec",32,2015
"73021","Unspecified osteomyelitis, shoulder region","Osteomyelitis NOS-shlder",32,2015
"73022","Unspecified osteomyelitis, upper arm","Osteomyelitis NOS-up/arm",32,2015
"73023","Unspecified osteomyelitis, forearm","Osteomyelit NOS-forearm",32,2015
"73024","Unspecified osteomyelitis, hand","Osteomyelitis NOS-hand",32,2015
"73025","Unspecified osteomyelitis, pelvic region and thigh","Osteomyelitis NOS-pelvis",32,2015
"73026","Unspecified osteomyelitis, lower leg","Osteomyelitis NOS-l/leg",32,2015
"73027","Unspecified osteomyelitis, ankle and foot","Osteomyelitis NOS-ankle",32,2015
"73028","Unspecified osteomyelitis, other specified sites","Osteomyelit NOS-oth site",32,2015
"73029","Unspecified osteomyelitis, multiple sites","Osteomyelitis NOS-mult",32,2015
